v0.0 v0.2 v0.4 v0.6000000000000001 v0.8 v1.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.45373505397289193 0.49467180413646855 0.43088123799473976 0.455112287061871 0.4420729053378105
0.0 0.37986106066025677 0.41763907170433084 0.40446901676454583 0.33985269433599896 0.3365644595546182
0.0 0.46079394309223864 0.3683339756172616 0.30117890222556887 0.3551442541640252 0.31313729585437106
0.0 0.4713844447049545 0.3565421277133282 0.3405703433162533 0.2761663605546579 0.3034780494208448
