Time X Y
1371.0 18.2 17.4
1372.0 18.2 17.8
1373.0 18.4 18.2
1374.0 18.8 18.2
1375.0 19.2 18.4
1376.0 19.2 18.8
1377.0 19.4 19.2
1378.0 19.8 19.2
1379.0 20.2 19.4
1380.0 20.2 19.8
1381.0 20.4 20.2
1382.0 20.8 20.2
1383.0 21.2 20.4
1384.0 21.2 20.8
1385.0 21.4 21.2
1386.0 21.8 21.2
1387.0 22.2 21.4
1388.0 22.2 21.8
1389.0 22.4 22.2
1390.0 22.8 22.2
1391.0 23.2 22.4
1392.0 23.2 22.8
1393.0 23.4 23.2
1394.0 23.8 23.2
1395.0 24.2 23.4
1396.0 24.2 23.8
1397.0 24.4 24.2
1398.0 24.8 24.2
1399.0 25.2 24.4
1400.0 25.2 24.8
1401.0 25.4 25.2
1402.0 25.8 25.2
1403.0 26.2 25.4
1404.0 26.2 25.8
1405.0 26.4 26.2
1406.0 26.8 26.2
1407.0 27.2 26.4
1408.0 27.2 26.8
1409.0 27.4 27.2
1410.0 27.8 27.2
1411.0 28.2 27.4
1412.0 28.2 27.8
1413.0 28.4 28.2
1414.0 28.8 28.2
1415.0 29.2 28.4
1416.0 29.2 28.8
1417.0 29.4 29.2
1418.0 29.8 29.2
1419.0 30.2 29.4
1420.0 30.2 29.8
1421.0 30.4 30.2
1422.0 30.8 30.2
1423.0 31.2 30.4
1424.0 31.2 30.8
1425.0 31.4 31.2
1426.0 31.8 31.2
1427.0 32.2 31.4
1428.0 32.2 31.8
1429.0 32.4 32.2
1430.0 32.8 32.2
1431.0 33.2 32.4
1432.0 33.2 32.8
1433.0 33.4 33.2
1434.0 33.8 33.2
1435.0 34.2 33.4
1436.0 34.2 33.8
1437.0 34.4 34.2
1438.0 34.8 34.2
1439.0 35.2 34.4
1440.0 35.2 34.8
1441.0 35.4 35.2
1442.0 35.8 35.2
1443.0 36.2 35.4
1444.0 36.2 35.8
1445.0 36.4 36.2
1446.0 36.8 36.2
1447.0 37.2 36.4
1448.0 37.2 36.8
1449.0 37.4 37.2
1450.0 37.8 37.2
1451.0 38.2 37.4
1452.0 38.2 37.8
1453.0 38.4 38.2
1454.0 38.8 38.2
1455.0 39.2 38.4
1456.0 39.2 38.8
1457.0 39.4 39.2
1458.0 39.8 39.2
1459.0 40.2 39.4
1460.0 40.2 39.8
1461.0 40.4 40.2
1462.0 40.8 40.2
1463.0 41.2 40.4
1464.0 41.2 40.8
1465.0 41.4 41.2
1466.0 41.8 41.2
1467.0 42.2 41.4
1468.0 42.2 41.8
1469.0 42.4 42.2
1470.0 42.8 42.2
1471.0 43.2 42.4
1472.0 43.2 42.8
1473.0 43.4 43.2
1474.0 43.8 43.2
1475.0 44.2 43.4
1476.0 44.2 43.8
1477.0 44.4 44.2
1478.0 44.8 44.2
1479.0 45.2 44.4
1480.0 45.2 44.8
1481.0 45.4 45.2
1482.0 45.8 45.2
1483.0 46.2 45.4
1484.0 46.2 45.8
1485.0 46.4 46.2
1486.0 46.8 46.2
1487.0 47.2 46.4
1488.0 47.2 46.8
1489.0 47.4 47.2
1508.0 2.2 1.8
1509.0 2.4 2.2
1510.0 2.8 2.2
1511.0 3.2 2.4
1512.0 3.2 2.8
1513.0 3.4 3.2
1514.0 3.8 3.2
1515.0 4.2 3.4
1516.0 4.2 3.8
1517.0 4.4 4.2
1518.0 4.8 4.2
1519.0 5.2 4.4
1520.0 5.2 4.8
1521.0 5.4 5.2
1522.0 5.8 5.2
1523.0 6.2 5.4
1524.0 6.2 5.8
1525.0 6.4 6.2
1526.0 6.8 6.2
1527.0 7.2 6.4
1528.0 7.2 6.8
1529.0 7.4 7.2
1530.0 7.8 7.2
1531.0 8.2 7.4
1532.0 8.2 7.8
1533.0 8.4 8.2
1534.0 8.8 8.2
1535.0 9.2 8.4
1536.0 9.2 8.8
1537.0 9.4 9.2
1538.0 9.8 9.2
1539.0 10.2 9.4
1540.0 10.2 9.8
1541.0 10.4 10.2
1542.0 10.8 10.2
1543.0 11.2 10.4
1544.0 11.2 10.8
1545.0 11.4 11.2
1546.0 11.8 11.2
1547.0 12.2 11.4
1548.0 12.2 11.8
1549.0 12.4 12.2
1550.0 12.8 12.2
1551.0 13.2 12.4
1552.0 13.2 12.8
1553.0 13.4 13.2
1554.0 13.8 13.2
1555.0 14.2 13.4
1556.0 14.2 13.8
1557.0 14.4 14.2
1558.0 14.8 14.2
1559.0 15.2 14.4
1560.0 15.2 14.8
1561.0 15.4 15.2
1562.0 15.8 15.2
1563.0 16.2 15.4
1564.0 16.2 15.8
1565.0 16.4 16.2
1566.0 16.8 16.2
1567.0 17.2 16.4
1568.0 17.2 16.8
1569.0 17.4 17.2
1570.0 17.8 17.2
1571.0 18.2 17.4
1572.0 18.2 17.8
1573.0 18.4 18.2
1574.0 18.8 18.2
1575.0 19.2 18.4
1576.0 19.2 18.8
1577.0 19.4 19.2
1578.0 19.8 19.2
1579.0 20.2 19.4
1580.0 20.2 19.8
1581.0 20.4 20.2
1582.0 20.8 20.2
1583.0 21.2 20.4
1584.0 21.2 20.8
1585.0 21.4 21.2
1586.0 21.8 21.2
1587.0 22.2 21.4
1588.0 22.2 21.8
1589.0 22.4 22.2
1590.0 22.8 22.2
1591.0 23.2 22.4
1592.0 23.2 22.8
1593.0 23.4 23.2
1594.0 23.8 23.2
1595.0 24.2 23.4
1596.0 24.2 23.8
1597.0 24.4 24.2
1598.0 24.8 24.2
1599.0 25.2 24.4
1600.0 25.2 24.8
1601.0 25.4 25.2
1602.0 25.8 25.2
1603.0 26.2 25.4
1604.0 26.2 25.8
1605.0 26.4 26.2
1606.0 26.8 26.2
1607.0 27.2 26.4
1608.0 27.2 26.8
1609.0 27.4 27.2
1610.0 27.8 27.2
1611.0 28.2 27.4
1612.0 28.2 27.8
1613.0 28.4 28.2
1614.0 28.8 28.2
1615.0 29.2 28.4
1616.0 29.2 28.8
1617.0 29.4 29.2
1618.0 29.8 29.2
1619.0 30.2 29.4
1620.0 30.2 29.8
1621.0 30.4 30.2
1622.0 30.8 30.2
1623.0 31.2 30.4
1624.0 31.2 30.8
1625.0 31.4 31.2
1626.0 31.8 31.2
1627.0 32.2 31.4
1628.0 32.2 31.8
1629.0 32.4 32.2
1630.0 32.8 32.2
1631.0 33.2 32.4
1632.0 33.2 32.8
1633.0 33.4 33.2
1634.0 33.8 33.2
1635.0 34.2 33.4
1636.0 34.2 33.8
1637.0 34.4 34.2
1638.0 34.8 34.2
1639.0 35.2 34.4
1640.0 35.2 34.8
1641.0 35.4 35.2
1642.0 35.8 35.2
1643.0 36.2 35.4
1644.0 36.2 35.8
1645.0 36.4 36.2
1646.0 36.8 36.2
1647.0 37.2 36.4
1648.0 37.2 36.8
1649.0 37.4 37.2
1650.0 37.8 37.2
1651.0 38.2 37.4
1652.0 38.2 37.8
1653.0 38.4 38.2
1654.0 38.8 38.2
1655.0 39.2 38.4
1656.0 39.2 38.8
1657.0 39.4 39.2
1658.0 39.8 39.2
1659.0 40.2 39.4
1660.0 40.2 39.8
1661.0 40.4 40.2
1662.0 40.8 40.2
1663.0 41.2 40.4
1664.0 41.2 40.8
1665.0 41.4 41.2
1666.0 41.8 41.2
1667.0 42.2 41.4
1668.0 42.2 41.8
1669.0 42.4 42.2
1670.0 42.8 42.2
1671.0 43.2 42.4
1672.0 43.2 42.8
1673.0 43.4 43.2
1674.0 43.8 43.2
1675.0 44.2 43.4
1676.0 44.2 43.8
1677.0 44.4 44.2
1678.0 44.8 44.2
1679.0 45.2 44.4
1680.0 45.2 44.8
1681.0 45.4 45.2
1682.0 45.8 45.2
1683.0 46.2 45.4
1684.0 46.2 45.8
1685.0 46.4 46.2
1686.0 46.8 46.2
1687.0 47.2 46.4
1688.0 47.2 46.8
1689.0 47.4 47.2
1708.0 2.2 1.8
1709.0 2.4 2.2
1710.0 2.8 2.2
1711.0 3.2 2.4
1712.0 3.2 2.8
1713.0 3.4 3.2
1714.0 3.8 3.2
1715.0 4.2 3.4
1716.0 4.2 3.8
1717.0 4.4 4.2
1718.0 4.8 4.2
1719.0 5.2 4.4
1720.0 5.2 4.8
1721.0 5.4 5.2
1722.0 5.8 5.2
1723.0 6.2 5.4
1724.0 6.2 5.8
1725.0 6.4 6.2
1726.0 6.8 6.2
1727.0 7.2 6.4
1728.0 7.2 6.8
1729.0 7.4 7.2
1730.0 7.8 7.2
1731.0 8.2 7.4
1732.0 8.2 7.8
1733.0 8.4 8.2
1734.0 8.8 8.2
1735.0 9.2 8.4
1736.0 9.2 8.8
1737.0 9.4 9.2
1738.0 9.8 9.2
1739.0 10.2 9.4
1740.0 10.2 9.8
1741.0 10.4 10.2
1742.0 10.8 10.2
1743.0 11.2 10.4
1744.0 11.2 10.8
1745.0 11.4 11.2
1746.0 11.8 11.2
1747.0 12.2 11.4
1748.0 12.2 11.8
1749.0 12.4 12.2
1750.0 12.8 12.2
1751.0 13.2 12.4
1752.0 13.2 12.8
1753.0 13.4 13.2
1754.0 13.8 13.2
1755.0 14.2 13.4
1756.0 14.2 13.8
1757.0 14.4 14.2
1758.0 14.8 14.2
1759.0 15.2 14.4
1760.0 15.2 14.8
1761.0 15.4 15.2
1762.0 15.8 15.2
1763.0 16.2 15.4
1764.0 16.2 15.8
1765.0 16.4 16.2
1766.0 16.8 16.2
1767.0 17.2 16.4
1768.0 17.2 16.8
1769.0 17.4 17.2
1770.0 17.8 17.2
1771.0 18.2 17.4
1772.0 18.2 17.8
1773.0 18.4 18.2
1774.0 18.8 18.2
1775.0 19.2 18.4
1776.0 19.2 18.8
1777.0 19.4 19.2
1778.0 19.8 19.2
1779.0 20.2 19.4
1780.0 20.2 19.8
1781.0 20.4 20.2
1782.0 20.8 20.2
1783.0 21.2 20.4
1784.0 21.2 20.8
1785.0 21.4 21.2
1786.0 21.8 21.2
1787.0 22.2 21.4
1788.0 22.2 21.8
1789.0 22.4 22.2
1790.0 22.8 22.2
1791.0 23.2 22.4
1792.0 23.2 22.8
1793.0 23.4 23.2
1794.0 23.8 23.2
1795.0 24.2 23.4
1796.0 24.2 23.8
1797.0 24.4 24.2
1798.0 24.8 24.2
1799.0 25.2 24.4
1800.0 25.2 24.8
1801.0 25.4 25.2
1802.0 25.8 25.2
1803.0 26.2 25.4
1804.0 26.2 25.8
1805.0 26.4 26.2
1806.0 26.8 26.2
1807.0 27.2 26.4
1808.0 27.2 26.8
1809.0 27.4 27.2
1810.0 27.8 27.2
1811.0 28.2 27.4
1812.0 28.2 27.8
1813.0 28.4 28.2
1814.0 28.8 28.2
1815.0 29.2 28.4
1816.0 29.2 28.8
1817.0 29.4 29.2
1818.0 29.8 29.2
1819.0 30.2 29.4
1820.0 30.2 29.8
1821.0 30.4 30.2
1822.0 30.8 30.2
1823.0 31.2 30.4
1824.0 31.2 30.8
1825.0 31.4 31.2
1826.0 31.8 31.2
1827.0 32.2 31.4
1828.0 32.2 31.8
1829.0 32.4 32.2
1830.0 32.8 32.2
1831.0 33.2 32.4
1832.0 33.2 32.8
1833.0 33.4 33.2
1834.0 33.8 33.2
1835.0 34.2 33.4
1836.0 34.2 33.8
1837.0 34.4 34.2
1838.0 34.8 34.2
1839.0 35.2 34.4
1840.0 35.2 34.8
1841.0 35.4 35.2
1842.0 35.8 35.2
1843.0 36.2 35.4
1844.0 36.2 35.8
1845.0 36.4 36.2
1846.0 36.8 36.2
1847.0 37.2 36.4
1848.0 37.2 36.8
1849.0 37.4 37.2
1850.0 37.8 37.2
1851.0 38.2 37.4
1852.0 38.2 37.8
1853.0 38.4 38.2
1854.0 38.8 38.2
1855.0 39.2 38.4
1856.0 39.2 38.8
1857.0 39.4 39.2
1858.0 39.8 39.2
1859.0 40.2 39.4
1860.0 40.2 39.8
1861.0 40.4 40.2
1862.0 40.8 40.2
1863.0 41.2 40.4
1864.0 41.2 40.8
1865.0 41.4 41.2
1866.0 41.8 41.2
1867.0 42.2 41.4
1868.0 42.2 41.8
1869.0 42.4 42.2
1870.0 42.8 42.2
1871.0 43.2 42.4
1872.0 43.2 42.8
1873.0 43.4 43.2
1874.0 43.8 43.2
1875.0 44.2 43.4
1876.0 44.2 43.8
1877.0 44.4 44.2
1878.0 44.8 44.2
1879.0 45.2 44.4
1880.0 45.2 44.8
1881.0 45.4 45.2
1882.0 45.8 45.2
1883.0 46.2 45.4
1884.0 46.2 45.8
1885.0 46.4 46.2
1886.0 46.8 46.2
1887.0 47.2 46.4
1888.0 47.2 46.8
1889.0 47.4 47.2
1908.0 2.2 1.8
1909.0 2.4 2.2
1910.0 2.8 2.2
1911.0 3.2 2.4
1912.0 3.2 2.8
1913.0 3.4 3.2
1914.0 3.8 3.2
1915.0 4.2 3.4
1916.0 4.2 3.8
1917.0 4.4 4.2
1918.0 4.8 4.2
1919.0 5.2 4.4
1920.0 5.2 4.8
1921.0 5.4 5.2
1922.0 5.8 5.2
1923.0 6.2 5.4
1924.0 6.2 5.8
1925.0 6.4 6.2
1926.0 6.8 6.2
1927.0 7.2 6.4
1928.0 7.2 6.8
1929.0 7.4 7.2
1930.0 7.8 7.2
1931.0 8.2 7.4
1932.0 8.2 7.8
1933.0 8.4 8.2
1934.0 8.8 8.2
1935.0 9.2 8.4
1936.0 9.2 8.8
1937.0 9.4 9.2
1938.0 9.8 9.2
1939.0 10.2 9.4
1940.0 10.2 9.8
1941.0 10.4 10.2
1942.0 10.8 10.2
1943.0 11.2 10.4
1944.0 11.2 10.8
1945.0 11.4 11.2
1946.0 11.8 11.2
1947.0 12.2 11.4
1948.0 12.2 11.8
1949.0 12.4 12.2
1950.0 12.8 12.2
1951.0 13.2 12.4
1952.0 13.2 12.8
1953.0 13.4 13.2
1954.0 13.8 13.2
1955.0 14.2 13.4
1956.0 14.2 13.8
1957.0 14.4 14.2
1958.0 14.8 14.2
1959.0 15.2 14.4
1960.0 15.2 14.8
1961.0 15.4 15.2
1962.0 15.8 15.2
1963.0 16.2 15.4
1964.0 16.2 15.8
1965.0 16.4 16.2
1966.0 16.8 16.2
1967.0 17.2 16.4
1968.0 17.2 16.8
1969.0 17.4 17.2
1970.0 17.8 17.2
1971.0 18.2 17.4
1972.0 18.2 17.8
1973.0 18.4 18.2
1974.0 18.8 18.2
1975.0 19.2 18.4
1976.0 19.2 18.8
1977.0 19.4 19.2
1978.0 19.8 19.2
1979.0 20.2 19.4
1980.0 20.2 19.8
1981.0 20.4 20.2
1982.0 20.8 20.2
1983.0 21.2 20.4
1984.0 21.2 20.8
1985.0 21.4 21.2
1986.0 21.8 21.2
1987.0 22.2 21.4
1988.0 22.2 21.8
1989.0 22.4 22.2
1990.0 22.8 22.2
1991.0 23.2 22.4
1992.0 23.2 22.8
1993.0 23.4 23.2
1994.0 23.8 23.2
1995.0 24.2 23.4
1996.0 24.2 23.8
1997.0 24.4 24.2
1998.0 24.8 24.2
1999.0 25.2 24.4
2000.0 25.2 24.8
2001.0 25.4 25.2
2002.0 25.8 25.2
2003.0 26.2 25.4
2004.0 26.2 25.8
2005.0 26.4 26.2
2006.0 26.8 26.2
2007.0 27.2 26.4
2008.0 27.2 26.8
2009.0 27.4 27.2
2010.0 27.8 27.2
2011.0 28.2 27.4
2012.0 28.2 27.8
2013.0 28.4 28.2
2014.0 28.8 28.2
2015.0 29.2 28.4
2016.0 29.2 28.8
2017.0 29.4 29.2
2018.0 29.8 29.2
2019.0 30.2 29.4
2020.0 30.2 29.8
2021.0 30.4 30.2
2022.0 30.8 30.2
2023.0 31.2 30.4
2024.0 31.2 30.8
2025.0 31.4 31.2
2026.0 31.8 31.2
2027.0 32.2 31.4
2028.0 32.2 31.8
2029.0 32.4 32.2
2030.0 32.8 32.2
2031.0 33.2 32.4
2032.0 33.2 32.8
2033.0 33.4 33.2
2034.0 33.8 33.2
2035.0 34.2 33.4
2036.0 34.2 33.8
2037.0 34.4 34.2
2038.0 34.8 34.2
2039.0 35.2 34.4
2040.0 35.2 34.8
2041.0 35.4 35.2
2042.0 35.8 35.2
2043.0 36.2 35.4
2044.0 36.2 35.8
2045.0 36.4 36.2
2046.0 36.8 36.2
2047.0 37.2 36.4
2048.0 37.2 36.8
2049.0 37.4 37.2
2050.0 37.8 37.2
2051.0 38.2 37.4
2052.0 38.2 37.8
2053.0 38.4 38.2
2054.0 38.8 38.2
2055.0 39.2 38.4
2056.0 39.2 38.8
2057.0 39.4 39.2
2058.0 39.8 39.2
2059.0 40.2 39.4
2060.0 40.2 39.8
2061.0 40.4 40.2
2062.0 40.8 40.2
2063.0 41.2 40.4
2064.0 41.2 40.8
2065.0 41.4 41.2
2066.0 41.8 41.2
2067.0 42.2 41.4
2068.0 42.2 41.8
2069.0 42.4 42.2
2070.0 42.8 42.2
2071.0 43.2 42.4
2072.0 43.2 42.8
2073.0 43.4 43.2
2074.0 43.8 43.2
2075.0 44.2 43.4
2076.0 44.2 43.8
2077.0 44.4 44.2
2078.0 44.8 44.2
2079.0 45.2 44.4
2080.0 45.2 44.8
2081.0 45.4 45.2
2082.0 45.8 45.2
2083.0 46.2 45.4
2084.0 46.2 45.8
2085.0 46.4 46.2
2086.0 46.8 46.2
2087.0 47.2 46.4
2088.0 47.2 46.8
2089.0 47.4 47.2
2108.0 2.2 1.8
2109.0 2.4 2.2
2110.0 2.8 2.2
2111.0 3.2 2.4
2112.0 3.2 2.8
2113.0 3.4 3.2
2114.0 3.8 3.2
2115.0 4.2 3.4
2116.0 4.2 3.8
2117.0 4.4 4.2
2118.0 4.8 4.2
2119.0 5.2 4.4
2120.0 5.2 4.8
2121.0 5.4 5.2
2122.0 5.8 5.2
2123.0 6.2 5.4
2124.0 6.2 5.8
2125.0 6.4 6.2
2126.0 6.8 6.2
2127.0 7.2 6.4
2128.0 7.2 6.8
2129.0 7.4 7.2
2130.0 7.8 7.2
2131.0 8.2 7.4
2132.0 8.2 7.8
2133.0 8.4 8.2
2134.0 8.8 8.2
2135.0 9.2 8.4
2136.0 9.2 8.8
2137.0 9.4 9.2
2138.0 9.8 9.2
2139.0 10.2 9.4
2140.0 10.2 9.8
2141.0 10.4 10.2
2142.0 10.8 10.2
2143.0 11.2 10.4
2144.0 11.2 10.8
2145.0 11.4 11.2
2146.0 11.8 11.2
2147.0 12.2 11.4
2148.0 12.2 11.8
2149.0 12.4 12.2
2150.0 12.8 12.2
2151.0 13.2 12.4
2152.0 13.2 12.8
2153.0 13.4 13.2
2154.0 13.8 13.2
2155.0 14.2 13.4
2156.0 14.2 13.8
2157.0 14.4 14.2
2158.0 14.8 14.2
2159.0 15.2 14.4
2160.0 15.2 14.8
2161.0 15.4 15.2
2162.0 15.8 15.2
2163.0 16.2 15.4
2164.0 16.2 15.8
2165.0 16.4 16.2
2166.0 16.8 16.2
2167.0 17.2 16.4
2168.0 17.2 16.8
2169.0 17.4 17.2
2170.0 17.8 17.2
2171.0 18.2 17.4
2172.0 18.2 17.8
2173.0 18.4 18.2
2174.0 18.8 18.2
2175.0 19.2 18.4
2176.0 19.2 18.8
2177.0 19.4 19.2
2178.0 19.8 19.2
2179.0 20.2 19.4
2180.0 20.2 19.8
2181.0 20.4 20.2
2182.0 20.8 20.2
2183.0 21.2 20.4
2184.0 21.2 20.8
2185.0 21.4 21.2
2186.0 21.8 21.2
2187.0 22.2 21.4
2188.0 22.2 21.8
2189.0 22.4 22.2
2190.0 22.8 22.2
2191.0 23.2 22.4
2192.0 23.2 22.8
2193.0 23.4 23.2
2194.0 23.8 23.2
2195.0 24.2 23.4
2196.0 24.2 23.8
2197.0 24.4 24.2
2198.0 24.8 24.2
2199.0 25.2 24.4
2200.0 25.2 24.8
2201.0 25.4 25.2
2202.0 25.8 25.2
2203.0 26.2 25.4
2204.0 26.2 25.8
2205.0 26.4 26.2
2206.0 26.8 26.2
2207.0 27.2 26.4
2208.0 27.2 26.8
2209.0 27.4 27.2
2210.0 27.8 27.2
2211.0 28.2 27.4
2212.0 28.2 27.8
2213.0 28.4 28.2
2214.0 28.8 28.2
2215.0 29.2 28.4
2216.0 29.2 28.8
2217.0 29.4 29.2
2218.0 29.8 29.2
2219.0 30.2 29.4
2220.0 30.2 29.8
2221.0 30.4 30.2
2222.0 30.8 30.2
2223.0 31.2 30.4
2224.0 31.2 30.8
2225.0 31.4 31.2
2226.0 31.8 31.2
2227.0 32.2 31.4
2228.0 32.2 31.8
2229.0 32.4 32.2
2230.0 32.8 32.2
2231.0 33.2 32.4
2232.0 33.2 32.8
2233.0 33.4 33.2
2234.0 33.8 33.2
2235.0 34.2 33.4
2236.0 34.2 33.8
2237.0 34.4 34.2
2238.0 34.8 34.2
2239.0 35.2 34.4
2240.0 35.2 34.8
2241.0 35.4 35.2
2242.0 35.8 35.2
2243.0 36.2 35.4
2244.0 36.2 35.8
2245.0 36.4 36.2
2246.0 36.8 36.2
2247.0 37.2 36.4
2248.0 37.2 36.8
2249.0 37.4 37.2
2250.0 37.8 37.2
2251.0 38.2 37.4
2252.0 38.2 37.8
2253.0 38.4 38.2
2254.0 38.8 38.2
2255.0 39.2 38.4
2256.0 39.2 38.8
2257.0 39.4 39.2
2258.0 39.8 39.2
2259.0 40.2 39.4
2260.0 40.2 39.8
2261.0 40.4 40.2
2262.0 40.8 40.2
2263.0 41.2 40.4
2264.0 41.2 40.8
2265.0 41.4 41.2
2266.0 41.8 41.2
2267.0 42.2 41.4
2268.0 42.2 41.8
2269.0 42.4 42.2
2270.0 42.8 42.2
2271.0 43.2 42.4
2272.0 43.2 42.8
2273.0 43.4 43.2
2274.0 43.8 43.2
2275.0 44.2 43.4
2276.0 44.2 43.8
2277.0 44.4 44.2
2278.0 44.8 44.2
2279.0 45.2 44.4
2280.0 45.2 44.8
2281.0 45.4 45.2
2282.0 45.8 45.2
2283.0 46.2 45.4
2284.0 46.2 45.8
2285.0 46.4 46.2
2286.0 46.8 46.2
2287.0 47.2 46.4
2288.0 47.2 46.8
2289.0 47.4 47.2
2308.0 2.2 1.8
2309.0 2.4 2.2
2310.0 2.8 2.2
2311.0 3.2 2.4
2312.0 3.2 2.8
2313.0 3.4 3.2
2314.0 3.8 3.2
2315.0 4.2 3.4
2316.0 4.2 3.8
2317.0 4.4 4.2
2318.0 4.8 4.2
2319.0 5.2 4.4
2320.0 5.2 4.8
2321.0 5.4 5.2
2322.0 5.8 5.2
2323.0 6.2 5.4
2324.0 6.2 5.8
2325.0 6.4 6.2
2326.0 6.8 6.2
2327.0 7.2 6.4
2328.0 7.2 6.8
2329.0 7.4 7.2
2330.0 7.8 7.2
2331.0 8.2 7.4
2332.0 8.2 7.8
2333.0 8.4 8.2
2334.0 8.8 8.2
2335.0 9.2 8.4
2336.0 9.2 8.8
2337.0 9.4 9.2
2338.0 9.8 9.2
2339.0 10.2 9.4
2340.0 10.2 9.8
2341.0 10.4 10.2
2342.0 10.8 10.2
2343.0 11.2 10.4
2344.0 11.2 10.8
2345.0 11.4 11.2
2346.0 11.8 11.2
2347.0 12.2 11.4
2348.0 12.2 11.8
2349.0 12.4 12.2
2350.0 12.8 12.2
2351.0 13.2 12.4
2352.0 13.2 12.8
2353.0 13.4 13.2
2354.0 13.8 13.2
2355.0 14.2 13.4
2356.0 14.2 13.8
2357.0 14.4 14.2
2358.0 14.8 14.2
2359.0 15.2 14.4
2360.0 15.2 14.8
2361.0 15.4 15.2
2362.0 15.8 15.2
2363.0 16.2 15.4
2364.0 16.2 15.8
2365.0 16.4 16.2
2366.0 16.8 16.2
2367.0 17.2 16.4
2368.0 17.2 16.8
2369.0 17.4 17.2
2370.0 17.8 17.2
2371.0 18.2 17.4
2372.0 18.2 17.8
2373.0 18.4 18.2
2374.0 18.8 18.2
2375.0 19.2 18.4
2376.0 19.2 18.8
2377.0 19.4 19.2
2378.0 19.8 19.2
2379.0 20.2 19.4
2380.0 20.2 19.8
2381.0 20.4 20.2
2382.0 20.8 20.2
2383.0 21.2 20.4
2384.0 21.2 20.8
2385.0 21.4 21.2
2386.0 21.8 21.2
2387.0 22.2 21.4
2388.0 22.2 21.8
2389.0 22.4 22.2
2390.0 22.8 22.2
2391.0 23.2 22.4
2392.0 23.2 22.8
2393.0 23.4 23.2
2394.0 23.8 23.2
2395.0 24.2 23.4
2396.0 24.2 23.8
2397.0 24.4 24.2
2398.0 24.8 24.2
2399.0 25.2 24.4
2400.0 25.2 24.8
2401.0 25.4 25.2
2402.0 25.8 25.2
2403.0 26.2 25.4
2404.0 26.2 25.8
2405.0 26.4 26.2
2406.0 26.8 26.2
2407.0 27.2 26.4
2408.0 27.2 26.8
2409.0 27.4 27.2
2410.0 27.8 27.2
2411.0 28.2 27.4
2412.0 28.2 27.8
2413.0 28.4 28.2
2414.0 28.8 28.2
2415.0 29.2 28.4
2416.0 29.2 28.8
2417.0 29.4 29.2
2418.0 29.8 29.2
2419.0 30.2 29.4
2420.0 30.2 29.8
2421.0 30.4 30.2
2422.0 30.8 30.2
2423.0 31.2 30.4
2424.0 31.2 30.8
2425.0 31.4 31.2
2426.0 31.8 31.2
2427.0 32.2 31.4
2428.0 32.2 31.8
2429.0 32.4 32.2
2430.0 32.8 32.2
2431.0 33.2 32.4
2432.0 33.2 32.8
2433.0 33.4 33.2
2434.0 33.8 33.2
2435.0 34.2 33.4
2436.0 34.2 33.8
2437.0 34.4 34.2
2438.0 34.8 34.2
2439.0 35.2 34.4
2440.0 35.2 34.8
2441.0 35.4 35.2
2442.0 35.8 35.2
2443.0 36.2 35.4
2444.0 36.2 35.8
2445.0 36.4 36.2
2446.0 36.8 36.2
2447.0 37.2 36.4
2448.0 37.2 36.8
2449.0 37.4 37.2
2450.0 37.8 37.2
2451.0 38.2 37.4
2452.0 38.2 37.8
2453.0 38.4 38.2
2454.0 38.8 38.2
2455.0 39.2 38.4
2456.0 39.2 38.8
2457.0 39.4 39.2
2458.0 39.8 39.2
2459.0 40.2 39.4
2460.0 40.2 39.8
2461.0 40.4 40.2
2462.0 40.8 40.2
2463.0 41.2 40.4
2464.0 41.2 40.8
2465.0 41.4 41.2
2466.0 41.8 41.2
2467.0 42.2 41.4
2468.0 42.2 41.8
2469.0 42.4 42.2
2470.0 42.8 42.2
2471.0 43.2 42.4
2472.0 43.2 42.8
2473.0 43.4 43.2
2474.0 43.8 43.2
2475.0 44.2 43.4
2476.0 44.2 43.8
2477.0 44.4 44.2
2478.0 44.8 44.2
2479.0 45.2 44.4
2480.0 45.2 44.8
2481.0 45.4 45.2
2482.0 45.8 45.2
2483.0 46.2 45.4
2484.0 46.2 45.8
2485.0 46.4 46.2
2486.0 46.8 46.2
2487.0 47.2 46.4
2488.0 47.2 46.8
2489.0 47.4 47.2
2508.0 2.2 1.8
2509.0 2.4 2.2
2510.0 2.8 2.2
2511.0 3.2 2.4
2512.0 3.2 2.8
2513.0 3.4 3.2
2514.0 3.8 3.2
2515.0 4.2 3.4
2516.0 4.2 3.8
2517.0 4.4 4.2
2518.0 4.8 4.2
2519.0 5.2 4.4
2520.0 5.2 4.8
2521.0 5.4 5.2
2522.0 5.8 5.2
2523.0 6.2 5.4
2524.0 6.2 5.8
2525.0 6.4 6.2
2526.0 6.8 6.2
2527.0 7.2 6.4
2528.0 7.2 6.8
2529.0 7.4 7.2
2530.0 7.8 7.2
2531.0 8.2 7.4
2532.0 8.2 7.8
2533.0 8.4 8.2
2534.0 8.8 8.2
2535.0 9.2 8.4
2536.0 9.2 8.8
2537.0 9.4 9.2
2538.0 9.8 9.2
2539.0 10.2 9.4
2540.0 10.2 9.8
2541.0 10.4 10.2
2542.0 10.8 10.2
2543.0 11.2 10.4
2544.0 11.2 10.8
2545.0 11.4 11.2
2546.0 11.8 11.2
2547.0 12.2 11.4
2548.0 12.2 11.8
2549.0 12.4 12.2
2550.0 12.8 12.2
2551.0 13.2 12.4
2552.0 13.2 12.8
2553.0 13.4 13.2
2554.0 13.8 13.2
