Time X Y
1704.0 33.05263157894737 33.05263157894737
1705.0 32.35 32.35
1706.0 32.74766355140187 32.74766355140187
1707.0 31.819277108433734 31.819277108433734
1708.0 32.333333333333336 32.333333333333336
1709.0 31.650943396226417 31.650943396226417
1710.0 31.544642857142858 31.544642857142858
1711.0 32.05263157894737 32.05263157894737
1712.0 31.35 31.35
1713.0 31.747663551401867 31.747663551401867
1714.0 30.819277108433734 30.819277108433734
1715.0 31.333333333333332 31.333333333333332
1716.0 30.650943396226417 30.650943396226417
1717.0 30.544642857142858 30.544642857142858
1718.0 31.05263157894737 31.05263157894737
1719.0 30.35 30.35
1720.0 30.747663551401867 30.747663551401867
1721.0 29.819277108433734 29.819277108433734
1722.0 30.333333333333332 30.333333333333332
1723.0 29.650943396226417 29.650943396226417
1724.0 29.544642857142858 29.544642857142858
1725.0 30.05263157894737 30.05263157894737
1726.0 29.35 29.35
1727.0 29.747663551401867 29.747663551401867
1728.0 28.819277108433734 28.819277108433734
1729.0 29.333333333333332 29.333333333333332
1730.0 28.650943396226417 28.650943396226417
1731.0 28.544642857142858 28.544642857142858
1732.0 29.05263157894737 29.05263157894737
1733.0 28.35 28.35
1734.0 28.747663551401867 28.747663551401867
1735.0 27.819277108433734 27.819277108433734
1736.0 28.333333333333332 28.333333333333332
1737.0 27.650943396226417 27.650943396226417
1738.0 27.544642857142858 27.544642857142858
1739.0 28.05263157894737 28.05263157894737
1740.0 27.35 27.35
1741.0 27.747663551401867 27.747663551401867
1742.0 26.819277108433734 26.819277108433734
1743.0 27.333333333333332 27.333333333333332
1744.0 26.650943396226417 26.650943396226417
1745.0 26.544642857142858 26.544642857142858
1746.0 27.05263157894737 27.05263157894737
1747.0 26.35 26.35
1748.0 26.747663551401867 26.747663551401867
1749.0 25.819277108433734 25.819277108433734
1750.0 26.333333333333332 26.333333333333332
1751.0 25.650943396226417 25.650943396226417
1752.0 25.544642857142858 25.544642857142858
1753.0 26.05263157894737 26.05263157894737
1754.0 25.35 25.35
1755.0 25.747663551401867 25.747663551401867
1756.0 24.819277108433734 24.819277108433734
1757.0 25.333333333333332 25.333333333333332
1758.0 24.650943396226417 24.650943396226417
1759.0 24.544642857142858 24.544642857142858
1760.0 25.05263157894737 25.05263157894737
1761.0 24.35 24.35
1762.0 24.747663551401867 24.747663551401867
1763.0 23.819277108433734 23.819277108433734
1764.0 24.333333333333332 24.333333333333332
1765.0 23.650943396226417 23.650943396226417
1766.0 23.544642857142858 23.544642857142858
1767.0 24.05263157894737 24.05263157894737
1768.0 23.35 23.35
